article_key,title,topic,citation,doi
/articles/452390a,Ecology: Better than bleaching,NA,Proc. R. Soc. Lond. B doi:10.1098/rspb.2008.0069 (2008),https://doi.org/10.1098/rspb.2008.0069
/articles/452390a,Optics: A secret visual world,NA,"Curr. Biol. 18, 429–434, (2008)",http://www.current-biology.com/content/article/abstract?uid=PIIS0960982208002522&highlight=marshall
/articles/452256a,Ecology: Chain of death,NA,Am. Nat. doi:10.1086/587068 (2008),https://doi.org/10.1086/587068
/articles/452256a,Chemistry: Pole-dancing pumpkins,NA,Angew. Chem. Int. Ed. doi:10.1002/anie.200705211 (2008),https://doi.org/10.1002/anie.200705211
/articles/452256a,Evolution: Royal machinations,NA,Proc. Natl Acad. Sci. USA doi:10.1073/pnas.0710262105 (2008),https://doi.org/10.1073/pnas.0710262105
/articles/452256a,Marine Ecology: Defensive cloning,NA,Science doi:10.1126/science.1151995 (2008),https://doi.org/10.1126/science.1151995
/articles/452256a,Astronomy: Good samarium,NA,"Astrophys. J. 675, 723–745 (2008)",https://doi.org/10.1086/526452
/articles/452256a,Animal Behaviour: Coming out of their shells,NA,Proc. R. Soc. Lond. B doi:10.1098/rspb.2008.0025 (2008),https://doi.org/10.1098/rspb.2008.0025
/articles/452256a,Nanotechnology: Cells on a roll,NA,Nano Lett. doi:10.1021/nl073322a (2008),https://doi.org/10.1021/nl073322a
/articles/452256a,Ecology: Egregious edge effects,NA,Proc. Natl Acad. Sci. USA doi:10.1073/pnas.0800460105 (2008),https://doi.org/10.1073/pnas.0800460105
/articles/452256a,Chemistry: Cobalt coupling,NA,J. Am. Chem. Soc. doi:10.1021/ja800738d (2008),https://doi.org/10.1021/ja800738d
/articles/452256a,Star walks into a bar,NA,"Astrophys. J. 675, 1141; 2008",https://doi.org/10.1086/524980
/articles/452130a,Evolution: Streetwise weeds,NA,"Proc. Natl Acad. Sci. USA 105, 3796–3799 (2008) doi:10.1073/pnas.0708446105",https://doi.org/10.1073/pnas.0708446105
/articles/452130a,Astronomy: Magnetic flux,NA,Mon. Not. R. Astron. Soc. doi:10.1111/j.1365-2966.2008.12946.x (2008),https://doi.org/10.1111/j.1365-2966.2008.12946.x
/articles/452130a,Chemistry: A ring-side seat for chloride,NA,Angew. Chem. Int. Edn doi:10.1002/anie.200704717 (2008),https://doi.org/10.1002/anie.200704717
/articles/452130a,Theoretical physics: Holographic memory,NA,"Phys. Rev. A 77, 020302 (2008) doi:10.1103/PhysRevA.77.020302",https://doi.org/10.1103/PhysRevA.77.020302
/articles/452130a,Chemical Biology: Fixing fragile flies,NA,Nature Chem. Biol. doi:10.1038/nchembio.78 (2008),https://doi.org/10.1038/nchembio.78
/articles/452130a,Food Science: The origins of la louche,NA,"Langmuir 24, 1701–1706 (2008) doi:10.1021/la702186g",https://doi.org/10.1021/la702186g
/articles/452130a,Geology: Glacier slimming,NA,"Geology 36, 223–226 (2008) doi: 10.1130/G24207A.1",https://doi.org/10.1130/G24207A.1
/articles/452130a,Structural Biology: Into the groove,NA,"Mol. Cell 29, 525–531 (2008) doi:10.1016/j.molcel.2007.12.028",https://doi.org/10.1016/j.molcel.2007.12.028
/articles/452130a,Optics: How to make a black hole,NA,"Science 319, 1367–1370 (2008)",NA
/articles/452130a,Biology: Nosing around,NA,"J. Exp. Biol. 211, 921–934 (2008) doi:10.1242/jeb.014175",https://doi.org/10.1242/jeb.014175
/articles/452004a,"Materials science: Stirred, not shaken",NA,"Phys. Rev. Lett. 100, 078002 (2008)",http://scitation.aip.org/getabs/servlet/GetabsServlet?prog=normal&id=PRLTAO000100000007078002000001&idtype=cvips&gifs=yes
/articles/452004a,Evolutionary biology: Modelling malaria,NA,Proc. R. Soc. B doi:10.1098/rspb.2007.1545 (2008),https://doi.org/10.1098/rspb.2007.1545
/articles/452004a,Planetary science: Coming up dry,NA,"Geology 36, 211–214 (2008)",
/articles/452004a,Solid state physics: Making silicon shine,NA,Nature Nanotech. doi:10.1038/nnano.2008.7 (2008),https://doi.org/10.1038/nnano.2008.7
/articles/452004a,Systems biology: A powerhouse dissected,NA,Nature Biotechnol. doi:10.1038/nbt1387 (2008),https://doi.org/10.1038/nbt1387
/articles/452004a,Anthropology: An infectious idea,NA,Proc. R. Soc. B doi:10.1098/rspb.2008.0094 (2008),https://doi.org/10.1098/rspb.2008.0094
/articles/452004a,Quantum physics: Magnetic gas,NA,Nature Phys. doi:10.1038/nphys887 (2008),https://doi.org/10.1038/nphys887
/articles/452004a,Meteorology: Bacteria make rain,NA,"Science 319, 1214 (2008)",NA
/articles/452004a,Oceanography: In hot water,NA,"Geophys. Res. Lett. 35, L03613 (2008)",http://www.agu.org/pubs/crossref/2008/2007GL032257.shtml
/articles/4511032a,Stem cells: Insulin from scratch,NA,Nature Biotechnol. doi:10.1038/nbt1393 (2008),https://doi.org/10.1038/nbt1393
/articles/4511032a,Entomology: Metal mouth,NA,Naturwissenschaften doi:10.1007/s00114-008-0346-3 (2008),https://doi.org/10.1007/s00114-008-0346-3
/articles/4511032a,Semiconductors: Under the wave,NA,"Phys. Rev. Lett. 100, 073602 (2008)",http://link.aps.org/abstract/PRL/v100/e073602
/articles/4511032a,Genetics: Smoking in black and white,NA,Hum. Mol. Genet. doi:10.1093/hmg/ddn044 (2008),https://doi.org/10.1093/hmg/ddn044
/articles/4511032a,Neurology: Diabetes lessens learning,NA,Nature Neurosci. doi:10.1038/nn2055 (2008),https://doi.org/10.1038/nn2055
/articles/4511032a,Materials: Gecko glue,NA,"Proc. Natl Acad. Sci. USA 105, 2307–2312 doi:10.1073/pnas.0712117105 (2008)",https://doi.org/10.1073/pnas.0712117105
/articles/4511032a,Optics: Hidden source,NA,"Phys. Rev. Lett. 100, 063904 doi:10.1103/PhysRevLett.100.063904 (2008)",https://doi.org/10.1103/PhysRevLett.100.063904
/articles/4511032a,Evolution: Back into hiding,NA,Proc. R. Soc. B doi:10.1098/rspb.2007.1766 (2008),https://doi.org/10.1098/rspb.2007.1766
/articles/4511032a,Marine ecology: Hue and die,NA,"Geophys. Res. Lett. 35, L03618 doi:10.1029/2007GL031745 (2008)",https://doi.org/10.1029/2007GL031745
/articles/451868a,Chemical biology: Adding an adaptor,NA,Nature Chem. Biol. doi:10.1038/nchembio.73 (2008),https://doi.org/10.1038/nchembio.73
/articles/451868a,Astronomy: Distant inflow,NA,"Astrophys. J. 674, 151–156 10.1086/524727 (2008)",https://doi.org/10.1086/524727
/articles/451868a,Genomics: Inactive binding,NA,"PLoS Biol. 6, e27 10.1371/journal.pbio.0060027 (2008)",https://doi.org/10.1371/journal.pbio.0060027
/articles/451868a,Lithography: Luminous lizards,NA,Adv. Mater. doi:10.1002/adma.200702035 (2008),https://doi.org/10.1002/adma.200702035
/articles/451868a,Nanotechnology: Wires of code,NA,Nature Nanotech. doi:10.1038/nnano.2008.4 (2008),https://doi.org/10.1038/nnano.2008.4
/articles/451868a,Optics: Tiny holograms,NA,Nature Photon. doi:10.1038/nphoton.2007.300 (2008),https://doi.org/10.1038/nphoton.2007.300
/articles/451868a,Chemistry: Carbon suckers,NA,Science doi:10.1126/science.1152516 (2008),https://doi.org/10.1126/science.1152516
/articles/451868a,Environmental science: Leaden appetite,NA,"J. Wildl. Manage. 72, 240–245 (2008) 10.2193/2007-120",https://doi.org/10.2193/2007-120
/articles/451868a,Fluid dynamics: Lifting a whale,NA,"Phys. Rev. Lett. 100, 054502 (2008) 10.1103/PhysRevLett.100.054502",https://doi.org/10.1103/PhysRevLett.100.054502
/articles/451748a,Systems biology: Critical condition,NA,"Proc. Natl Acad. Sci. USA 105, 1897–1900 (2008)",http://www.pnas.org/cgi/content/abstract/0711525105v1?maxtoshow=&HITS=10&hits=10&RESULTFORMAT=&fulltext=criticality+AND+macrophage&searchid=1&FIRSTINDEX=0&resourcetype=HWCIT
/articles/451748a,Materials science: In and out,NA,"Science 319, 794–797 doi:10.1126/science.1151442 (2008)",https://doi.org/10.1126/science.1151442
/articles/451748a,Environmental modelling: Surprise supply,NA,"Environ. Sci. Technol. 42, 822–830doi:10.1021/es0716103 (2008)",https://doi.org/10.1021/es0716103
/articles/451748a,Granular physics: Built on sand,NA,Nature Mater. doi:10.1038/nmat2117 (2008),https://doi.org/10.1038/nmat2117
/articles/451748a,Oncology: Melanoma mystery,NA,Cell doi:10.1016/j.cell.2007.12.032 (2008),https://doi.org/10.1016/j.cell.2007.12.032
/articles/451748a,Spectroscopy: Surface glance,NA,J. Am. Chem Soc. doi:10.1021/ja710099c (2008),https://doi.org/10.1021/ja710099c
/articles/451748a,Immunology: Primitive immunity,NA,Nature Immunol. doi:10.1038/ni1562 (2008),https://doi.org/10.1038/ni1562
/articles/451748a,Population ecology: Tabling more birds,NA,Biol. Lett. doi:10.1098/rsbl.2007.0622 (2008),https://doi.org/10.1098/rsbl.2007.0622
/articles/451748a,Human biology: Kissing cousins,NA,"Science 319, 813–816 doi:10.1126/science.1150232 (2008)",https://doi.org/10.1126/science.1150232
/articles/451608a,Chemical biology: Aggravating aggregating,NA,Nature Chem. Biol. doi:10.1038/nchembio.65 (2008),https://doi.org/10.1038/nchembio.65
/articles/451608a,Palaeobiology: Deep-sea damage,NA,Proc. Natl. Acad. Sci. USA doi:10.1073/pnas.0705486105 (2008),https://doi.org/10.1073/pnas.0705486105
/articles/451608a,Metallurgy: Pretty on the outside,NA,Appl. Phys. Lett. doi:10.1063/1.2834902 (2008),https://doi.org/10.1063/1.2834902
/articles/451608a,Genomics: Inner differences,NA,Nature Genet. doi:10.1038/ng.78 (2008),http://www.nature.com/ng/journal/vaop/ncurrent/abs/ng.78.html
/articles/451608a,Linguistics: Lingua frantic,NA,"Science 319, 588 (2008) doi:10.1126/science.1149683",https://doi.org/10.1126/science.1149683
/articles/451608a,Zoology: High pitch,NA,Proc. R. Soc. B doi:10.1098/rspb.2007.1619 (2008),https://doi.org/10.1098/rspb.2007.1619
/articles/451608a,Cell biology: Another gift from Mum,NA,"Science 319, 613–616 (2008) doi:10.1126/science.1151276",https://doi.org/10.1126/science.1151276
/articles/451608a,Biochemistry: Paired pairs,NA,"J. Phys. Chem. B 112, 1060–1064 (2008)",http://pubs.acs.org/cgi-bin/sample.cgi/jpcbfk/2008/112/i04/abs/jp7112297.html
/articles/451608a,Materials science: Gold webs,NA,Adv. Mater. doi:10.1002/adma.200701518 (2008),https://doi.org/10.1002/adma.200701518
/articles/451502a,Physiology: Acid test,NA,"PLoS Biol. 6, e13 (2008) doi:10.1371/journal.pbio.0060013",https://doi.org/10.1371/journal.pbio.0060013
/articles/451502a,Geology: Pipe dream find,NA,J. Volcanol. Geotherm. Res. doi:10.1016/j.jvolgeores.2007.12.034 (2008),https://doi.org/10.1016/j.jvolgeores.2007.12.034
/articles/451502a,Chemistry: Reaction mapping,NA,"Science 319, 442–445 (2008) doi:10.1126/science.1151787",https://doi.org/10.1126/science.1151787
/articles/451502a,Primatology: Death by research,NA,Curr. Biol. doi:10.1016/j.cub.2008.01.012 (2008),https://doi.org/10.1016/j.cub.2008.01.012
/articles/451502a,Mineralogy: Directional diamond,NA,Earth Planet Sci. Lett. doi: 10.1016/j.epsl.2007.11.052 (2007),https://doi.org/10.1016/j.epsl.2007.11.052
/articles/451502a,Developmental biology: Batmouse,NA,"Genes Dev. 22, 141–151 (2008) doi:10.1101/gad.1620408",https://doi.org/10.1101/gad.1620408
/articles/451502a,Supramolecular chemistry: Embrace the base,NA,"J. Am. Chem. Soc. 130, 818–820 (2008)",http://pubs.acs.org/cgi-bin/abstract.cgi/jacsat/2008/130/i03/abs/ja077082c.html
/articles/451502a,Biophysics: Come together,NA,J. Biol. Chem. doi:10.1074/jbc.M708898200 (2008),https://doi.org/10.1074/jbc.M708898200
/articles/451502a,Palaeobiology: Tree-ring tales,NA,"Geology 36, 99–102 (2008)",
/articles/451376a,Geology: Magnetic attraction,NA,Earth Planet. Sci. Lett. doi:10.1016/j.epsl.2007.12.006 (2007),https://doi.org/10.1016/j.epsl.2007.12.006
/articles/451376a,Archaeology: One-tonne rat,NA,Proc. R. Soc. B doi:10.1098/rspb.2007.1645 (2008),https://doi.org/10.1098/rspb.2007.1645
/articles/451376a,Condensed-matter theory: Drying drops,NA,"Europhys. Lett. 81, 26006 (2008)",http://www.iop.org/EJ/abstract/0295-5075/81/2/26006
/articles/451376a,Zoology: Do the dance,NA,Proc. R. Soc. B doi:10.1098/rspb.2007.1620 (2007),https://doi.org/10.1098/rspb.2007.1620
/articles/451376a,Organic chemistry: Remote control,NA,Angew. Chem. Int. Edn doi:10.1002/anie.200704963 (2008),https://doi.org/10.1002/anie.200704963
/articles/451376a,Neuroscience: Toxic length,NA,"Neuron 57, 27–40 (2008) doi:10.1016/j.neuron.2007.11.025",https://doi.org/10.1016/j.neuron.2007.11.025
/articles/451376a,Materials science: His dark materials,NA,Nano Lett. doi: 10.1021/nl072369t (2008),https://doi.org/10.1021/nl072369t
/articles/451376a,Palaeophysiology: T. rex teen pregnancies,NA,"Proc. Natl. Acad. Sci. USA 105, 582–587 (2008) doi:10.1073/pnas.0708903105",https://doi.org/10.1073/pnas.0708903105
/articles/451376a,Cancer: Leukaemia's origins,NA,"Science 319, 336–339 (2008) doi:10.1126/science.1150648",https://doi.org/10.1126/science.1150648
/articles/451226a,Astronomy: Old bulk,NA,"Astrophys. J. 672, 146–152 (2008)",https://doi.org/10.1086/523789?prevSearch=%28alan+Stockton%29+AND+%5Bjournal%3A+apj%5D
/articles/451226a,Cancer biology: Arrested development,NA,"Cancer Cell 13, 69–80 doi:10.1016/j.ccr.2007.12.005 (2008)",https://doi.org/10.1016/j.ccr.2007.12.005
/articles/451226a,Botany: Flower power,NA,"Am. Nat. 171, 1–9 doi:10.1086/523948 (2008)",https://doi.org/10.1086/523948
/articles/451226a,Self-assembly: Snakeskin nanobelts,NA,Nano Lett. doi: 10.1021/nl0722830 (2007),https://doi.org/10.1021/nl0722830
/articles/451226a,Imaging techniques: Heliomicroscopy,NA,"J. Microsc. 229, 1–9 (2008)",https://doi.org/10.1111/j.1365-2818.2007.01874.x?prevSearch=allfield%3A%28Holst%29
/articles/451226a,Molecular biology: How to host HIV,NA,Science doi: 10.1126/science 1152725 (2008),http://www.sciencemag.org/cgi/content/abstract/1152725
/articles/451226a,Evolutionary biology: A twist in the tale,NA,Biol. Lett. doi:10.1098/rsbl.2007.0602 (2008),https://doi.org/10.1098/rsbl.2007.0602
/articles/451226a,Genetics: Lethal matings,NA,Science doi:10.1126/science.1151107 (2008),https://doi.org/10.1126/science.1151107
/articles/451226a,Geoscience: Southern melt,NA,Nature Geosci. doi:10.1038/ngeo102 (2008),https://doi.org/10.1038/ngeo102
/articles/451110a,Neurobiology: Sleep stimulation,NA,Nature Med. doi:10.1038/nm1693 (2007),https://doi.org/10.1038/nm1693
/articles/451110a,Nanotechnology: Memory sticks,NA,Nature Nanotech. doi: 10.1038/nnano.2007.417 (2008),https://doi.org/10.1038/nnano.2007.417
/articles/451110a,Evolution: Chemical arms-race,NA,"Science 319, 88–90 (2008)",http://www.sciencemag.org/cgi/content/full/319/5859/88
/articles/451110a,Materials science: Forbidden zone,NA,"Phys. Rev. Lett. 99, 235503 (2007)",http://scitation.aip.org/getabs/servlet/GetabsServlet?prog=normal&id=PRLTAO000099000023235503000001&idtype=cvips&gifs=yes
/articles/451110a,Chemical biology: Platinum result,NA,Nature Chem. Biol. doi:10.1038/nchembio.2007.58 (2007),https://doi.org/10.1038/nchembio.2007.58
/articles/451110a,Fluid dynamics: What goes around,NA,"Phys. Rev. Lett. 99, 234302 (2007)",http://scitation.aip.org/getabs/servlet/GetabsServlet?prog=normal&id=PRLTAO000099000023234302000001&idtype=cvips&gifs=yes
/articles/451110a,Zoology: Face space,NA,Brain Behav. Evol. doi:10.1159/000108607 (2008),https://doi.org/10.1159/000108607
/articles/451110a,Forensics: The red in the blue,NA,"Geology 36, 83–86 (2008)",http://geology.geoscienceworld.org/cgi/content/abstract/36/1/83
/articles/4501131b,This year in Nature,NA,https://doi.org/10.1038/4501131b,https://doi.org/10.1038/4501131b
/articles/4501130a,Research highlights 2007,NA,Nature Biotechnol. doi:10.1038/nbt1374 (2007),https://doi.org/10.1038/nbt1374
/articles/450924a,Animal behaviour: An elephant never forgets,NA,Biol. Lett. doi:10.1098/rsbl.2007.0529 (2007),https://doi.org/10.1098/rsbl.2007.0529
/articles/450924a,Materials science: Singled out,NA,"Phys. Rev. Lett. 99, 227401 (2007)",http://scitation.aip.org/getabs/servlet/GetabsServlet?prog=normal&id=PRLTAO000099000022227401000001&idtype=cvips&gifs=yes
/articles/450924a,Medicine: Mirror mouse,NA,J. Clin. Invest. doi:10.1172/JCI33284 (2007),https://doi.org/10.1172/JCI33284
/articles/450924a,Nanotechnology: Bitty barcodes,NA,Nano Lett. 10.1021/nl072606s (2007),https://doi.org/10.1021/nl072606s
/articles/450924a,Genetics: The long and the short of it,NA,Genes Dev. doi:10.1101/gad.1595107 (2007),https://doi.org/10.1101/gad.1595107
/articles/450924a,Astronomy: Galactic dust-busting,NA,"Astronom. J. 134, 2385–2397 (2007)",http://www.journals.uchicago.edu/cgi-bin/resolve?AJ206016
/articles/450924a,Chemistry: Special delivery,NA,Nature Chem. Biol. doi:10.1038/nchembio.2007.56 (2007),https://doi.org/10.1038/nchembio.2007.56
/articles/450924a,Neurobiology: Uncomfortably numb,NA,"Neuron 56, 880–892 (2007)",http://www.neuron.org/content/article/abstract?uid=PIIS0896627307008185
/articles/450924a,Photonics: Firefly humbled,NA,Nature Photonics doi:10.1038/nphoton.2007.251 (2007),https://doi.org/10.1038/nphoton.2007.251
/articles/450764a,Materials science: Diamond insight,NA,"Science 318, 1424–1430 (2007)",http://www.sciencemag.org/cgi/content/abstract/sci;318/5855/1424
/articles/450764a,Plant biology: Burly burley,NA,Proc. Natl Acad. Sci. USA doi:10.1073/pnas.0709453104 (2007),https://doi.org/10.1073/pnas.0709453104
/articles/450764a,Astrophysics: Star stoppers,NA,Mon. Not. R. Astron. Soc. doi:10.1111/j.1365-2966.2007.12487.x (2007),https://doi.org/10.1111/j.1365-2966.2007.12487.x
/articles/450764a,Molecular biology: Two-way control,NA,Science doi: 10.1126/science.1149460 (2007),https://doi.org/10.1126/science.1149460
/articles/450764a,Cosmology: Listening to inflation,NA,"Phys. Rev. Lett. 99, 221301 (2007)",http://scitation.aip.org/getabs/servlet/GetabsServlet?prog=normal&id=PRLTAO000099000022221301000001&idtype=cvips&gifs=yes
/articles/450764a,Geology: Fresh advances,NA,"Geology 35, 1075–1078 (2007)",http://www.gsajournals.org/perlserv/?request=get-abstract&doi=10.1130%2FG23966A.1
/articles/450764a,Zoology: Advantageous offspring,NA,Biol. Lett. doi:10.1098/rsbl.2007.0482 (2007),http://www.journals.royalsoc.ac.uk/content/h532x5114713644t/?p=21268c5e574c452fba8bc4dd2082f5e9&pi=1
/articles/450764a,Zoology: Advantageous offspring,NA,Biol. Lett. doi:10.1098/rsbl.2007.0482 (2007),http://www.journals.royalsoc.ac.uk/content/j151602t103q3h76/?p=c91f3226ca22495daf46c6b6089aae0f&pi=1
/articles/450764a,Behavioural ecology: Regal revolution,NA,Proc. R. Soc. B doi:10.1098/rspb.2007.1422 (2007),http://www.journals.royalsoc.ac.uk/content/b8557x821k74wq80/?p=8e820fa382f14a8ca7b46c1f33b90647
/articles/450588a,Nanoelectronics: Carbon patchwork,NA,"Nano Lett. 7, 3394–3398 (2007)",http://pubs.acs.org/cgi-bin/abstract.cgi/nalefd/2007/7/i11/abs/nl0717715.html
/articles/450588a,Structural biology: Sneaking in,NA,Nature Struct. Mol. Biol. doi: 10.1038/nsmb1342 (2007),https://doi.org/10.1038/nsmb1342
/articles/450588a,Population biology: Polar bare,NA,Proc. R. Soc. B doi:10.1098/rspb.2007.1307 (2007),https://doi.org/10.1098/rspb.2007.1307
/articles/450588a,Quantum physics: Mini mysteries,NA,Nature Photon. doi:10.1038/nphoton.2007.227 (2007),https://doi.org/10.1038/nphoton.2007.227
/articles/450588a,Physics: Picking the packing,NA,"New J. Phys. 9, 406 (2007)",http://www.iop.org/EJ/abstract/1367-2630/9/11/406
